enrollment,duration,phase_encoded,condition_encoded,intervention_type_encoded,study_design_encoded,sponsor_type_encoded,gender_encoded,location_encoded,masking_encoded,final_status
22.0,212.0,3,890,6,1,3,0,208,2,1
120.0,1461.0,5,7647,8,0,6,0,1179,1,1
300.0,1887.0,3,4440,1,1,3,0,1179,1,1
368.0,184.0,5,6067,6,1,3,0,30,2,1
48.0,41.0,1,1605,6,1,3,2,208,0,1
5700.0,671.0,6,4983,5,0,6,0,1179,1,1
204.0,1075.0,1,6945,6,1,3,0,1179,0,1
25.0,2891.0,1,3424,7,1,5,0,881,1,1
143.0,92.0,1,3587,6,1,3,0,1179,1,1
36.0,61.0,1,3544,6,1,3,0,1077,1,1
323.0,1466.0,3,6608,6,1,3,0,208,0,1
128.0,395.0,1,3583,6,1,3,0,980,1,1
1117.0,670.0,5,7474,6,0,3,0,1179,1,1
144.0,668.0,6,3963,1,0,3,0,847,1,1
1200.0,253.0,5,6525,1,1,3,0,569,0,1
15.0,1545.0,1,3460,1,0,6,0,1077,1,1
33.0,940.0,1,7769,6,0,3,0,68,1,1
40.0,212.0,1,3587,6,1,3,0,68,4,1
38.0,1028.0,1,3441,6,1,5,0,705,4,1
35.0,151.0,5,4743,1,0,3,0,1179,1,1
52.0,2253.0,2,7793,6,1,6,0,34,2,1
45.0,1005.0,1,3592,8,1,5,0,705,0,1
60.0,1492.0,3,2442,1,1,6,0,1179,2,1
544.0,904.0,3,5286,6,1,3,0,30,2,1
12.0,1216.0,6,5985,6,1,6,0,288,4,1
17.0,244.0,1,8101,6,1,3,0,1179,3,1
61.0,2343.0,3,424,6,0,3,0,1179,1,1
46.0,912.0,3,1270,6,1,6,0,792,2,1
30.0,731.0,6,3771,6,0,3,0,1179,1,1
106.0,1419.0,5,8582,1,1,3,0,30,2,1
200.0,730.0,5,4405,0,1,7,0,1179,1,1
10.0,59.0,3,8107,6,0,3,0,841,1,1
465.0,1393.0,5,8325,6,1,6,0,146,2,1
11.0,2526.0,1,1238,10,0,6,1,792,1,1
67.0,2039.0,3,1020,6,1,5,1,208,2,1
80.0,427.0,5,8328,6,1,6,1,912,2,1
738.0,3682.0,5,4500,6,1,3,0,30,3,1
60.0,1219.0,5,7698,3,1,6,0,841,1,1
17.0,576.0,3,7933,6,1,3,0,324,2,1
405.0,242.0,5,1751,6,1,3,0,30,2,1
335.0,992.4420741902379,6,4488,6,0,3,0,1179,1,1
50.0,1035.0,6,2587,6,1,6,0,133,1,1
96.0,485.0,3,111,6,1,3,0,1179,0,1
6.0,3625.0,1,8290,1,0,5,0,792,1,1
67.0,1584.0,3,8582,6,1,3,0,1179,4,1
30.0,122.0,1,7474,6,1,3,0,208,0,1
26.0,182.0,1,3587,6,0,3,2,1179,1,1
578.0,944.0,3,890,6,1,3,0,30,0,1
28.0,214.0,1,1758,6,1,3,0,68,1,1
67.0,487.0,5,3518,6,1,6,0,841,1,1
300.0,548.0,3,3060,6,1,6,1,1179,1,1
40.0,181.0,6,108,6,1,3,0,1179,3,1
176.0,486.0,2,7921,1,1,3,0,1077,2,1
60.0,245.0,6,2176,6,1,6,0,242,4,1
604.0,427.0,5,3294,6,1,3,0,208,0,1
66.0,1430.0,4,2542,1,1,6,0,890,4,1
24.0,1430.0,1,3766,6,0,3,0,208,1,1
77.0,1522.0,6,7474,6,1,3,0,34,1,1
693.0,275.0,5,8216,6,1,3,0,385,0,1
40.0,62.0,1,2425,6,1,3,0,1179,0,1
65.0,1187.0,3,1784,6,0,6,0,1089,1,1
226.0,2378.0,5,8362,10,0,6,1,1179,1,1
106.0,122.0,6,6067,9,1,6,0,1179,3,1
5879.0,1705.0,6,5017,1,1,6,0,62,1,1
80.0,488.0,3,6586,6,1,7,1,1179,2,1
215.0,273.0,3,5618,6,1,3,2,30,0,1
66.0,396.0,6,6635,6,1,6,1,792,2,1
200.0,120.0,6,6649,6,1,6,0,479,4,1
133.0,1003.0,5,5094,6,1,3,0,1179,4,1
407.0,852.0,5,7474,6,0,3,0,1179,1,1
38.0,1188.0,6,3865,6,1,6,0,1179,4,1
100742.0,1857.0,6,8396,1,1,6,0,1179,0,1
854.0,992.4420741902379,5,4429,6,1,7,0,849,1,1
310.8711580908859,123.0,3,3697,0,0,7,0,1179,3,1
37.0,1338.0,5,2467,6,1,3,0,705,1,1
475.0,603.0,5,5017,1,1,3,0,1179,1,1
351.0,586.0,5,124,6,1,3,0,68,2,1
59.0,2115.0,5,5206,6,1,6,0,792,2,1
60.0,31.0,5,3544,6,1,6,2,1179,0,1
288.0,1249.0,4,1702,0,1,5,1,729,4,1
795.0,1826.0,6,1555,6,1,8,0,416,1,1
75.0,2373.0,3,5719,6,1,6,0,1179,1,1
51.0,884.0,5,890,6,1,6,0,128,2,1
149.0,992.4420741902379,3,890,6,1,3,0,1179,0,1
119.0,608.0,3,6101,6,1,3,0,68,0,1
150.0,151.0,4,1208,8,1,6,0,912,4,1
16.0,992.4420741902379,1,3544,6,1,3,0,1179,0,1
1022.0,1308.0,5,6911,6,1,3,2,30,1,1
220.0,1188.0,6,2178,6,1,3,0,1179,1,1
90.0,396.0,6,8014,6,1,6,0,947,1,1
227.0,669.0,3,6607,6,1,3,1,1179,0,1
751.0,1553.0,6,1725,6,1,3,0,208,1,1
100.0,992.4420741902379,5,2653,6,1,3,0,1179,0,1
51.0,639.0,6,2390,6,1,6,0,208,2,1
100.0,822.0,5,8254,8,1,6,0,841,2,1
12.0,2808.0,1,7712,6,1,3,0,1179,1,1
100.0,335.0,5,4395,6,0,3,0,1179,1,1
37.0,91.0,1,4926,6,0,3,2,1179,1,1
156.0,424.0,6,8377,6,1,3,0,401,4,1
30.0,2100.0,3,1254,6,0,3,1,385,1,1
60.0,121.0,3,3621,6,1,8,0,1179,0,1
299.0,273.0,3,912,6,1,3,0,208,4,1
120.0,1187.0,4,6728,6,1,6,0,1179,1,1
177.0,549.0,5,6705,6,1,6,0,318,2,1
294.0,3529.0,5,2845,1,1,6,1,208,2,1
201.0,1339.0,5,820,6,1,7,0,1179,2,1
51.0,303.0,3,1576,6,1,3,1,68,4,1
24.0,992.4420741902379,1,3544,6,1,3,2,1179,0,1
2309.0,2648.0,5,3699,6,1,8,0,1089,1,1
121.0,61.0,6,4240,1,0,3,0,1134,1,1
116.0,1860.0,1,7756,1,0,3,0,1179,1,1
79.0,2892.0,5,3763,6,1,6,0,1179,1,1
80.0,1034.0,6,7076,9,1,6,0,1179,0,1
47.0,127.0,1,6067,6,1,3,2,1179,1,1
234.0,908.0,3,2399,6,0,3,0,1179,1,1
30.0,854.0,3,7732,6,1,3,0,706,1,1
405.0,1481.0,5,4669,8,1,5,0,208,1,1
16.0,2735.0,1,3518,6,0,5,0,1077,1,1
310.8711580908859,992.4420741902379,2,1238,1,1,5,1,837,0,1
64.0,365.0,5,4054,6,1,3,0,507,2,1
62.0,1239.0,6,4913,3,1,6,0,789,0,1
30.0,118.0,1,1799,6,1,3,0,385,1,1
172.0,1155.0,2,5684,6,1,3,0,1179,2,1
1722.0,669.0,5,4409,6,1,3,0,30,0,1
135.0,214.0,3,8216,6,1,3,0,208,0,1
210.0,1614.0,3,1792,0,1,5,0,1149,3,1
78.0,1675.0,5,5811,0,1,6,1,1179,1,1
64.0,992.4420741902379,5,4819,6,1,3,0,1179,0,1
60.0,182.0,3,2124,6,1,3,0,208,1,1
1561.0,92.0,5,6905,1,1,3,0,208,0,1
200.0,1096.0,3,2798,6,1,6,1,1179,3,1
40.0,92.0,5,934,0,0,7,0,1179,1,1
66.0,590.0,3,3823,1,1,3,0,208,0,1
18.0,729.0,3,2018,1,1,1,0,385,1,1
30.0,122.0,1,5618,6,1,3,2,1179,4,1
182.0,3043.0,1,7763,6,0,3,0,1179,1,1
312.0,673.0,5,3909,6,1,3,0,1179,1,1
20.0,700.0,6,3984,6,0,6,0,1179,1,1
902.0,2261.0,5,8338,6,1,3,0,30,0,1
57.0,825.0,1,5760,6,0,3,0,385,1,1
263.0,487.0,3,4137,6,1,6,0,482,2,1
137.0,1033.0,3,3430,6,1,3,0,208,2,1
60.0,700.0,3,7783,6,1,3,0,1179,2,1
40.0,1461.0,6,928,8,1,6,0,1179,0,1
40.0,1734.0,5,3294,3,1,3,0,49,1,1
61.0,1948.0,3,7474,0,1,6,0,881,3,1
68.0,1614.0,4,5676,6,1,6,0,1077,3,1
108.0,3697.0,0,3818,6,1,6,0,1110,2,1
81.0,458.0,1,3544,6,1,3,0,1179,2,1
581.0,1219.0,3,3434,1,0,5,0,30,1,1
154.0,274.0,3,1801,6,1,3,0,747,4,1
150.0,303.0,5,4993,6,1,3,0,1179,0,1
623.0,821.0,5,7474,6,1,3,0,69,2,1
67.0,760.0,3,1614,6,1,3,0,324,4,1
27.0,547.0,3,8081,6,1,3,0,1179,1,1
544.0,1431.0,6,7728,6,1,6,0,1162,3,1
60.0,638.0,5,3026,5,1,6,0,1179,0,1
127.0,883.0,6,5811,6,1,3,1,208,4,1
1045.0,1064.0,4,2178,3,0,6,0,1007,1,1
101.0,243.0,5,8227,6,1,6,0,1179,4,1
286.0,1735.0,5,3518,6,1,3,0,1179,1,1
249.0,303.0,5,8028,6,1,3,0,751,3,1
251.0,1400.0,4,8517,6,1,3,1,30,4,1
30.0,501.0,0,1238,6,0,6,1,533,1,1
154.0,577.0,1,5287,5,0,5,1,742,1,1
36.0,1217.0,1,3674,1,0,3,0,68,1,1
310.8711580908859,992.4420741902379,1,8446,6,0,5,0,792,1,1
33.0,396.0,5,890,0,1,7,0,1179,1,1
124.0,213.0,1,104,6,1,3,0,1131,4,1
218.0,155.0,1,3541,1,1,3,0,1077,1,1
32.0,730.0,1,3755,6,0,2,0,839,1,1
24.0,122.0,5,5908,6,1,3,0,792,3,1
21.0,426.0,1,7369,6,0,3,0,596,1,1
112.0,365.0,6,4989,6,1,6,1,1179,0,1
66.0,1755.0,3,2461,1,1,3,0,208,0,1
49.0,982.0,1,6804,1,1,5,0,705,1,1
23.0,12.0,1,1099,6,1,6,2,1179,1,1
32.0,487.0,1,1875,8,0,3,0,1179,1,1
102.0,659.0,6,2443,6,1,8,0,1179,0,1
200.0,850.0,6,3432,6,1,2,0,38,1,1
10.0,730.0,1,5041,1,0,6,0,1179,1,1
52.0,151.0,1,3544,6,1,3,0,1179,0,1
60.0,730.0,6,2142,8,1,6,2,514,3,1
116.0,992.4420741902379,5,6979,6,1,3,0,1179,0,1
65.0,167.0,2,4258,6,1,3,0,1110,2,1
75.0,2192.0,5,2542,6,1,6,0,1179,0,1
138.0,1187.0,3,1410,6,1,3,0,97,1,1
50.0,1125.0,6,7509,6,1,6,0,764,2,1
40.0,454.0,6,6051,6,1,6,1,1179,1,1
60.0,183.0,6,6093,6,1,6,0,128,2,1
46.0,883.0,3,8671,5,1,6,0,841,2,1
511.0,457.0,5,4391,6,1,3,0,324,1,1
273.0,1521.0,5,7474,6,0,3,0,1179,1,1
24.0,335.0,5,1316,6,1,6,0,98,2,1
56.0,1461.0,6,8191,6,1,6,0,1179,0,1
25.0,275.0,1,7265,6,0,3,0,1179,1,1
21.0,534.0,1,613,6,1,3,0,357,4,1
87.0,945.0,3,7763,6,0,3,0,331,1,1
12.0,335.0,2,2816,5,0,6,2,823,1,1
10.0,1413.0,1,1976,1,1,3,0,424,1,1
600.0,273.0,6,3826,8,1,5,0,1179,2,1
20.0,306.0,5,3618,9,1,6,0,579,3,1
16.0,334.0,1,3715,6,1,3,2,1179,0,1
773.0,90.0,3,2693,1,1,3,0,569,4,1
8.0,518.0,3,6017,6,0,3,1,1149,1,1
6.0,184.0,1,5505,6,0,3,0,1179,1,1
74.0,1673.0,1,7474,6,1,6,0,103,2,1
600.0,395.0,5,3900,6,1,3,1,30,2,1
104.0,3295.0,3,5330,6,0,3,0,706,1,1
416.0,2799.0,6,8629,6,1,6,0,288,1,1
125.0,700.0,3,5966,8,1,6,0,288,3,1
60.0,2400.0,3,2526,6,0,5,0,1077,1,1
61.0,153.0,6,8757,6,1,3,0,1179,2,1
12.0,335.0,6,1470,6,1,7,0,1034,1,1
36.0,153.0,3,7355,6,1,3,0,1179,2,1
98.0,615.0,6,8494,6,1,6,1,792,3,1
144.0,1514.0,6,1910,6,1,6,0,729,1,1
10.0,1918.0,0,5041,6,0,6,0,1179,1,1
32.0,760.0,6,1506,9,1,6,0,1179,0,1
90.0,973.0,6,167,6,1,3,0,1179,1,1
38.0,730.0,3,1747,6,1,3,0,705,2,1
20.0,1553.0,1,3963,6,1,1,0,705,0,1
15.0,1249.0,1,6349,1,0,3,0,68,1,1
919.0,396.0,5,930,6,1,3,1,1179,4,1
81.0,389.0,3,3631,6,1,3,0,26,2,1
333.0,1368.0,5,936,6,1,3,0,69,2,1
94.0,3136.0,1,7539,0,1,5,0,705,1,1
24.0,426.0,3,7311,6,1,3,0,208,2,1
310.8711580908859,992.4420741902379,1,3544,6,0,3,0,1179,3,1
274.0,1066.0,3,7355,6,1,3,0,30,2,1
28.0,370.0,1,3744,6,0,3,0,1179,1,1
702.0,549.0,5,6176,6,1,3,0,1179,0,1
2586.0,1714.0,5,1998,6,1,3,0,1179,0,1
40.0,2453.0,1,6440,1,0,6,0,729,1,1
260.0,518.0,5,8490,6,1,3,0,146,0,1
40.0,1644.0,3,512,0,1,6,0,103,4,1
29.0,513.0,6,2428,6,1,3,0,1179,1,1
105.0,1614.0,3,4478,0,1,6,0,1179,1,1
634.0,2416.0,5,8338,6,1,6,1,68,2,1
6.0,2922.0,1,7904,1,0,1,1,69,1,1
52.0,1543.0,1,3434,6,0,5,0,208,1,1
59.0,3446.0,1,2511,8,1,5,2,68,1,1
15.0,761.0,5,5094,6,1,3,2,1159,0,1
20.0,944.0,5,2466,6,1,6,0,1179,1,1
133.0,426.0,1,2443,6,1,3,0,385,2,1
36.0,153.0,1,3544,6,0,3,0,1162,1,1
16.0,121.0,6,3544,6,1,6,0,1179,1,1
170.0,2953.0,5,2774,6,1,6,0,841,2,1
156.0,2830.0,4,7958,6,1,5,0,424,2,1
81.0,366.0,3,4390,6,1,3,0,1076,0,1
648.0,942.0,5,5412,6,1,6,0,961,2,1
18.0,183.0,1,3951,6,1,3,2,1179,1,1
30.0,0.0,6,3575,6,1,6,2,725,1,1
32.0,963.0,1,3354,6,0,3,0,1179,1,1
55.0,243.0,1,3544,6,1,3,0,1029,2,1
1049.0,936.0,5,4924,6,1,6,0,508,2,1
13.0,548.0,6,2291,6,1,6,0,1179,1,1
174.0,457.0,3,3805,6,1,5,0,810,0,1
175.0,1247.0,5,3434,0,1,5,0,941,1,1
23.0,90.0,1,3587,6,0,3,0,1077,1,1
2531.0,337.0,5,6800,6,1,3,0,834,2,1
88.0,212.0,1,7355,6,1,3,0,1162,2,1
40.0,3470.0,1,1238,6,0,6,1,706,1,1
11.0,274.0,1,8488,6,1,3,0,208,2,1
46.0,215.0,1,3544,6,0,3,0,1179,1,1
60.0,183.0,1,3544,6,1,3,0,587,1,1
100.0,1553.0,5,6727,9,0,6,0,650,1,1
492.0,791.0,5,8376,6,1,3,0,1179,2,1
17.0,579.0,6,6088,6,1,6,0,837,2,1
220.0,1841.0,5,1271,6,1,3,0,68,3,1
953.0,660.0,5,8376,6,1,3,0,1179,2,1
40.0,1396.0,2,611,6,1,3,0,587,0,1
1211.0,365.0,5,3059,6,1,3,1,1179,3,1
26.0,992.4420741902379,2,2443,6,1,3,0,1179,2,1
638.0,1218.0,5,2800,6,1,3,1,665,4,1
138.0,335.0,5,8376,6,1,3,0,790,1,1
660.0,173.0,5,8142,1,1,3,0,1179,1,1
99.0,181.0,6,2264,6,1,3,0,68,1,1
63.0,1674.0,5,5488,6,1,5,0,881,2,1
92.0,493.0,3,7477,6,1,3,0,69,2,1
131.0,3001.0,2,459,6,0,3,0,208,1,1
1153.0,516.0,5,3305,6,1,4,0,1179,1,1
34.0,2161.0,3,5821,6,1,6,0,385,2,1
4.0,2192.0,3,1758,5,1,6,0,841,4,1
159.0,731.0,3,7355,1,1,3,0,1179,2,1
97.0,801.0,3,3702,2,1,6,0,1179,1,1
39.0,2330.0,3,7518,6,1,3,0,1179,2,1
37.0,166.0,6,3873,6,0,3,0,881,1,1
22.0,1004.0,3,1598,6,1,6,1,1076,2,1
36.0,59.0,1,1103,6,1,3,1,1179,1,1
21.0,507.0,6,7474,6,1,6,0,143,3,1
12.0,51.0,1,8369,6,1,3,0,1179,1,1
40.0,184.0,1,3544,6,1,3,0,288,0,1
204.0,1461.0,3,3618,0,1,6,0,208,3,1
44.0,92.0,1,7474,6,1,3,0,208,1,1
1084.0,488.0,3,5780,6,1,3,0,1179,4,1
105.0,212.0,3,3294,6,1,3,0,706,3,1
426.0,212.0,6,1656,1,1,6,0,1150,1,1
63.0,151.0,3,584,6,0,3,0,133,1,1
43.0,2075.0,3,5811,8,1,5,0,705,1,1
40.0,243.0,3,634,6,1,6,0,146,4,1
229.0,2260.0,1,457,6,0,3,0,208,1,1
100.0,427.0,6,7355,6,1,6,0,1179,3,1
57.0,992.4420741902379,3,6979,6,1,3,0,1179,0,1
113.0,1553.0,4,1218,6,1,8,0,841,2,1
143.0,2161.0,3,387,6,1,3,1,26,2,1
82.0,130.0,1,7311,6,1,3,0,1179,4,1
20.0,153.0,3,108,6,1,3,0,1077,1,1
25.0,650.0,1,8376,6,1,3,0,1179,1,1
31.0,1310.0,3,1387,6,0,3,0,706,1,1
620.0,521.0,6,4226,6,1,3,1,68,3,1
72.0,728.0,1,5578,6,1,3,0,68,0,1
70.0,1248.0,4,5337,6,1,3,0,1179,2,1
169.0,1248.0,6,5811,0,1,6,0,1179,1,1
253.0,2177.0,6,7474,6,1,6,0,1101,3,1
1200.0,212.0,5,6404,1,1,4,0,569,4,1
299.0,3073.0,5,4997,6,1,6,0,1179,1,1
42.0,1661.0,2,5128,6,0,3,0,424,1,1
40.0,668.0,5,8376,6,1,6,2,814,0,1
34.0,1734.0,6,3763,6,1,3,0,1077,1,1
160.0,457.0,6,4042,6,1,6,1,79,0,1
50.0,912.0,3,4607,6,1,7,0,119,3,1
154.0,823.0,5,3395,1,1,3,0,864,1,1
382.0,183.0,6,4532,6,1,6,1,703,4,1
77.0,2261.0,3,2110,0,0,5,0,286,0,1
40.0,0.0,1,768,6,1,3,0,912,3,1
48.0,212.0,1,3583,1,1,3,0,881,4,1
14.0,62.0,1,3592,6,0,3,0,288,1,1
301.0,1308.0,5,7256,6,1,6,0,921,3,1
539.0,396.0,5,4255,1,1,3,0,790,0,1
19.0,335.0,5,8073,6,0,3,0,1179,1,1
316.0,608.0,5,5593,6,1,3,1,1179,2,1
57.0,914.0,4,4075,6,1,6,0,1179,4,1
364.0,546.0,6,1904,6,1,3,0,1179,1,1
236.0,1239.0,3,5649,6,0,3,0,208,1,1
401.0,1030.0,5,3692,6,1,5,0,32,0,1
100.0,2287.0,0,6119,8,1,6,0,881,1,1
403.0,1088.0,3,7474,6,1,3,0,68,2,1
30.0,992.4420741902379,5,3940,6,0,3,1,1179,1,1
24.0,61.0,1,3798,6,1,3,0,395,1,1
80.0,367.0,6,2178,6,1,6,0,1179,0,1
71.0,60.0,1,3544,6,1,3,0,385,4,1
200.0,488.0,6,4440,1,0,3,0,1179,1,1
30.0,153.0,3,6024,6,1,6,1,1179,0,1
32.0,245.0,6,214,6,1,6,0,1179,2,1
40.0,340.0,3,1287,1,0,7,0,1179,0,1
872.0,595.0,5,6945,6,1,3,0,30,4,1
44.0,2252.0,6,5094,8,1,6,0,1076,0,1
24.0,61.0,1,3544,6,1,3,0,1179,1,1
46.0,2670.0,1,391,6,0,6,0,208,1,1
200.0,1188.0,5,2474,6,1,3,0,68,0,1
92.0,457.0,1,230,6,1,1,0,810,4,1
451.0,1645.0,6,7354,6,1,6,0,1179,2,1
271.0,992.4420741902379,5,6945,6,1,3,0,533,0,1
385.0,510.0,3,4211,1,1,3,0,30,1,1
37.0,1523.0,2,5168,6,0,6,1,1077,1,1
12.0,992.4420741902379,3,3434,6,0,5,0,208,1,1
36.0,30.0,1,3544,6,1,3,0,747,1,1
54.0,1341.0,1,2336,6,1,6,0,837,2,1
30.0,213.0,3,5330,6,1,3,0,208,1,1
262.0,184.0,5,251,6,1,3,0,208,4,1
240.0,1273.0,5,7782,6,1,3,0,1179,2,1
90.0,596.0,6,7731,6,0,6,0,385,1,1
903.0,2343.0,5,1415,6,1,3,0,68,4,1
60.0,1888.0,4,5337,6,1,6,0,1179,1,1
140.0,426.0,5,6067,6,1,6,1,1179,2,1
38.0,57.0,1,1104,6,1,3,2,1179,3,1
30.0,1278.0,2,5337,6,1,6,0,208,0,1
50.0,1157.0,1,2667,9,0,5,0,742,1,1
94.0,1520.0,1,391,6,0,3,0,1131,1,1
50.0,303.0,1,743,6,1,5,0,1077,0,1
120.0,56.0,3,6286,6,1,3,0,1179,2,1
347.0,639.0,3,7474,6,1,3,0,69,2,1
408.0,1277.0,4,890,0,1,5,0,881,0,1
116.0,182.0,1,3544,6,1,3,0,1179,0,1
1293.0,534.0,6,8376,6,1,3,0,1179,1,1
13.0,1096.0,2,575,6,1,3,0,1179,2,1
24.0,61.0,1,6424,6,1,3,0,1162,1,1
28.0,31.0,1,3023,6,1,3,0,452,1,1
18.0,30.0,1,3352,6,1,3,2,288,1,1
47.0,1473.0,2,6119,1,0,6,0,146,1,1
40.0,1675.0,6,4500,6,1,3,0,699,1,1
32.0,92.0,1,1758,6,1,3,0,1179,0,1
14.0,506.0,6,4737,6,1,6,2,535,2,1
257.0,365.0,5,8375,6,1,3,0,790,2,1
90.0,976.0,4,5737,6,1,6,0,1179,2,1
31.0,396.0,3,74,8,0,6,0,1053,1,1
22.0,365.0,1,2221,6,1,3,0,1179,0,1
32.0,184.0,1,3544,6,1,3,0,1179,4,1
60.0,90.0,3,4584,6,1,3,0,208,0,1
650.0,335.0,1,108,6,1,3,0,1179,0,1
116.0,517.0,1,3544,6,1,6,2,814,4,1
30.0,2219.0,5,4498,1,1,6,0,208,1,1
64.0,992.4420741902379,1,3544,6,1,3,0,385,0,1
32.0,2315.0,3,392,6,1,3,0,1077,4,1
104.0,269.0,2,2409,6,1,3,0,533,2,1
34.0,426.0,1,8376,6,1,3,2,1179,4,1
287.0,212.0,5,1770,6,1,3,0,30,2,1
500.0,2314.0,6,566,6,1,5,0,742,1,1
14.0,87.0,1,3592,6,0,3,0,1179,1,1
148.0,1551.0,4,1410,1,1,3,0,1179,1,1
353.0,2376.0,6,2272,6,1,5,1,533,3,1
108.0,916.0,5,2390,6,1,5,0,810,2,1
36.0,89.0,1,6415,6,1,3,0,1179,1,1
195.0,807.0,3,2583,0,0,5,0,705,1,1
101.0,761.0,5,7951,3,1,6,0,1179,2,1
45.0,214.0,1,3592,6,1,6,0,837,0,1
994.0,1659.0,5,7355,6,1,3,0,30,2,1
453.0,122.0,3,7500,6,1,3,0,1179,0,1
10.0,878.0,2,1916,6,1,6,0,1179,1,1
79.0,365.0,5,1156,6,1,6,0,1179,0,1
262.0,276.0,3,2432,6,1,3,0,68,4,1
77.0,1188.0,2,5868,6,1,3,0,1149,3,1
23.0,1614.0,3,8385,5,1,6,0,841,0,1
10.0,1119.0,1,391,1,0,3,0,259,1,1
578.0,1098.0,3,3726,1,1,1,0,705,4,1
1001.0,2649.0,6,2190,6,1,8,0,1179,1,1
20.0,122.0,1,1926,6,1,5,0,587,4,1
70.0,1582.0,5,926,3,1,6,0,1179,2,1
66.0,1065.0,6,6092,6,1,6,0,1077,3,1
117.0,3795.0,3,8191,6,0,3,0,69,1,1
120.0,1714.0,3,7744,6,1,6,0,383,1,1
240.0,244.0,6,7646,6,1,6,0,1179,2,1
148.0,848.0,5,5055,6,1,3,0,208,4,1
702.0,1776.0,5,2467,9,1,3,0,68,3,1
104.0,365.0,1,5207,1,1,3,0,1131,4,1
325.0,303.0,5,1075,6,1,3,2,30,0,1
265.0,2806.0,5,5684,6,1,3,0,1179,2,1
60.0,515.0,2,4574,9,1,6,0,729,1,1
360.0,397.0,5,890,6,1,3,0,1179,4,1
40.0,245.0,1,4240,6,1,5,0,1179,0,1
128.0,1310.0,3,679,6,1,5,0,208,2,1
43.0,243.0,6,3743,6,0,3,0,385,1,1
833.0,1018.0,5,8369,6,1,3,0,69,2,1
302.0,2068.0,3,5112,6,1,3,1,1179,1,1
45.0,242.0,3,7474,6,0,3,0,32,1,1
125.0,964.0,4,7550,6,1,6,0,742,2,1
316.0,488.0,5,671,6,1,3,0,1179,0,1
230.0,396.0,6,1202,6,1,6,0,1179,3,1
300.0,151.0,3,4240,1,1,3,0,528,2,1
184.0,2070.0,3,1869,0,1,5,0,705,3,1
35.0,518.0,3,2359,1,1,3,0,1179,1,1
20.0,1065.0,2,6349,5,1,6,0,1179,3,1
251.0,456.0,5,2443,6,1,3,0,1179,0,1
492.0,1352.0,4,5737,6,1,3,0,55,1,1
100.0,730.0,6,613,6,0,3,0,68,1,1
30.0,638.0,3,1744,6,1,3,0,1076,4,1
36.0,1735.0,6,3755,9,0,3,0,1179,1,1
160.0,2059.0,3,219,6,1,5,0,286,0,1
37.0,2253.0,6,4892,6,1,3,0,1076,1,1
16.0,2054.0,3,7884,1,0,3,0,208,1,1
96.0,1797.0,3,1238,6,0,3,1,1076,1,1
241.0,670.0,5,890,6,0,3,0,553,1,1
60.0,1096.0,6,8369,3,1,3,0,290,1,1
84.0,488.0,6,3140,5,1,7,0,1179,4,1
343.0,386.0,6,5986,6,1,3,1,1179,1,1
57.0,773.0,1,5511,6,0,3,0,1179,1,1
1000.0,120.0,5,4240,1,1,3,0,1179,0,1
80.0,305.0,3,5863,6,1,6,0,1179,1,1
115.0,731.0,4,3984,6,1,3,0,1179,2,1
100.0,1064.0,3,4216,1,1,3,0,419,2,1
10.0,1947.0,4,1068,9,1,6,0,747,1,1
20723.0,2388.0,5,3984,6,1,1,0,30,1,1
80.0,396.0,1,890,6,1,3,0,208,2,1
60.0,1188.0,3,699,6,1,6,0,385,2,1
421.0,253.0,5,1614,6,1,3,0,1179,0,1
48.0,760.0,1,7763,6,0,3,0,535,1,1
40.0,1005.0,0,1591,5,1,8,0,169,4,1
161.0,1371.0,3,5648,6,1,6,0,448,1,1
640.0,153.0,5,2630,6,1,3,0,1179,0,1
126.0,245.0,3,7027,1,1,3,0,1179,1,1
438.0,214.0,5,890,6,1,3,0,68,4,1
275.0,853.0,5,8501,9,1,6,0,742,1,1
34.0,3955.0,3,2887,6,0,6,0,1179,1,1
32.0,1174.0,3,3343,6,1,3,0,535,1,1
136.0,1734.0,2,6618,0,1,1,0,208,1,1
201.0,61.0,5,7508,6,1,3,0,1179,2,1
580.0,1431.0,6,4924,6,0,6,0,1179,1,1
2591.0,579.0,6,8228,0,1,7,0,1179,3,1
480.0,304.0,5,8466,6,1,7,0,1179,4,1
120.0,457.0,1,3544,6,1,3,2,1179,2,1
157.0,425.0,6,5622,6,1,3,1,208,0,1
12.0,2496.0,1,1288,1,0,6,0,1170,1,1
36.0,108.0,1,2425,6,1,3,2,1179,2,1
30.0,610.0,6,6314,6,1,3,0,1179,0,1
267.0,1359.0,5,3755,1,0,3,0,790,1,1
239.0,365.0,5,5966,6,1,3,0,1179,2,1
360.0,791.0,5,4226,9,1,6,1,1179,3,1
200.0,611.0,5,2539,3,1,6,0,103,1,1
26.0,992.4420741902379,1,3544,6,1,3,0,1179,1,1
100.0,608.0,1,4783,3,0,6,0,841,1,1
4680.0,717.0,5,6755,6,1,6,1,604,2,1
122.0,1857.0,1,3434,6,1,5,0,738,1,1
60.0,62.0,5,5412,0,1,6,0,841,3,1
48.0,142.0,1,4215,6,1,3,0,742,3,1
11.0,613.0,1,5520,6,0,3,0,1179,1,1
48.0,174.0,6,6093,6,1,6,1,909,2,1
60.0,184.0,6,4516,6,1,6,0,1179,0,1
