enrollment,enrollment_type,duration,phase_encoded,condition_encoded,intervention_type_encoded,study_design_encoded,sponsor_type_encoded,gender_encoded,location_encoded,masking_encoded,final_status
81.0,ACTUAL,127.0,1,7905,6,1,3,2,535,1,1
36.0,ESTIMATED,762.0,1,4092,6,0,3,0,74,1,1
1010.0,ACTUAL,1703.0,5,3937,0,1,5,0,782,0,1
13.0,ACTUAL,884.0,3,6707,6,1,6,2,1128,1,1
150.0,ACTUAL,761.0,1,4056,6,1,3,2,1191,1,1
16.0,ACTUAL,611.0,1,471,6,2,3,0,1191,1,1
83.0,ACTUAL,0.0,1,4056,6,1,3,0,805,1,1
4.0,ACTUAL,1978.0,2,2155,6,2,3,0,837,1,1
32.0,ACTUAL,505.0,1,6373,6,1,3,0,74,4,1
23.0,ACTUAL,398.0,2,8350,6,1,8,0,1191,1,1
214.0,ACTUAL,1076.9030855527424,6,7374,6,1,3,0,1191,3,1
0.0,,243.0,5,2793,6,1,3,0,914,1,1
251.0,ACTUAL,1500.0,3,6168,6,1,3,0,74,2,1
70.0,ACTUAL,820.0,3,8009,6,1,6,0,1191,2,1
714.0,ACTUAL,915.0,5,8839,6,1,3,0,286,4,1
2.0,ACTUAL,881.0,2,1719,8,1,6,0,1151,3,1
40.0,ACTUAL,463.0,1,4684,6,1,3,0,519,2,1
720.0,ACTUAL,1187.0,6,5138,6,1,3,0,37,1,1
6.0,ACTUAL,30.0,2,4660,6,2,6,0,208,1,1
250.0,ACTUAL,1279.0,5,6513,6,1,3,0,37,1,1
45.0,ACTUAL,459.0,3,9325,3,1,6,0,1191,4,1
19.0,ACTUAL,2009.0,1,9692,6,2,5,0,832,1,1
314.0,ACTUAL,1247.0,5,8564,6,0,3,0,1191,1,1
230.0,ACTUAL,1076.9030855527424,6,2298,6,0,3,0,1191,1,1
207.0,ACTUAL,579.0,3,4518,3,1,3,0,906,4,1
18.0,ACTUAL,61.0,1,3248,6,1,3,0,1191,1,1
50.0,,182.0,1,7398,0,1,3,2,1191,0,1
125.0,ACTUAL,1474.0,3,7937,6,2,3,0,208,1,1
63.0,ACTUAL,2033.0,5,3248,6,1,3,0,37,1,1
35.0,,911.0,3,2340,6,0,6,0,702,1,1
20.0,ACTUAL,0.0,1,4101,6,1,3,0,1191,1,1
47.0,ACTUAL,243.0,3,1173,1,0,3,0,1191,1,1
19.0,ACTUAL,212.0,4,1264,5,0,6,2,208,1,1
28.0,ACTUAL,522.0,3,7088,6,1,6,0,1157,2,1
28.0,ACTUAL,792.0,5,224,0,1,4,0,1191,1,1
13.0,ACTUAL,7305.0,3,8544,1,2,5,0,208,1,1
19.0,ACTUAL,1583.0,3,5081,6,1,8,0,782,2,1
60.0,ACTUAL,397.0,6,834,3,1,6,0,877,3,1
21.0,ACTUAL,577.0,1,4101,6,1,1,0,733,4,1
38.0,ACTUAL,1551.0,6,3945,6,1,3,0,448,1,1
15.0,ACTUAL,885.0,1,5428,6,1,3,0,1191,2,1
664.0,ACTUAL,267.0,5,7586,6,1,3,0,1115,2,1
45.0,ACTUAL,426.0,3,10001,3,1,3,0,837,4,1
1736.0,ACTUAL,3930.0,5,8314,6,1,3,0,37,0,1
21.0,ACTUAL,550.0,1,2145,6,1,6,0,731,3,1
211.0,ACTUAL,1076.9030855527424,3,8441,6,1,3,0,37,0,1
46.0,ACTUAL,1887.0,2,294,9,1,6,0,1191,3,1
48.0,ACTUAL,488.0,5,7574,0,1,8,0,1191,3,1
44.0,ACTUAL,2100.0,3,7885,1,1,6,2,701,1,1
10.0,ACTUAL,486.0,0,3262,3,2,3,0,208,1,1
502.0,ACTUAL,1857.0,6,1113,6,1,3,0,208,4,1
10.0,ACTUAL,397.0,3,6788,6,1,5,0,534,0,1
54.0,ACTUAL,797.0,6,5693,6,1,3,0,1080,0,1
50.0,ACTUAL,305.0,6,7002,6,1,7,0,1191,2,1
78.0,ACTUAL,2436.0,3,2117,6,2,6,0,1191,1,1
12.0,ACTUAL,30.0,1,4092,6,1,3,0,1191,0,1
46.0,ACTUAL,67.0,1,4056,6,1,3,0,1191,4,1
108.0,ACTUAL,606.0,3,9543,6,1,3,0,37,0,1
26.0,ACTUAL,729.0,1,547,6,0,3,0,208,1,1
149.0,ACTUAL,698.0,3,727,6,1,3,0,208,2,1
1386.0,ACTUAL,1324.0,6,1536,6,1,6,0,1118,2,1
54.0,ACTUAL,537.0,1,8633,6,0,3,0,208,1,1
50.0,ACTUAL,2741.0,0,1487,9,0,6,1,720,1,1
10.0,ACTUAL,883.0,3,8430,6,2,6,1,782,1,1
30.0,ESTIMATED,457.0,0,2733,0,1,6,0,906,3,1
125.0,ACTUAL,1157.0,5,5354,6,0,3,0,1191,1,1
130.0,ESTIMATED,2039.0,1,9155,9,1,5,0,208,1,1
16.0,ACTUAL,360.0,0,4918,5,0,5,0,1151,1,1
5.0,ACTUAL,366.0,3,2534,6,1,3,0,1191,3,1
451.0,ACTUAL,637.0,5,1060,6,1,3,0,1191,4,1
49.0,ACTUAL,486.0,6,2522,6,1,3,0,534,4,1
147.0,ACTUAL,1459.0,3,1461,6,1,3,1,1191,1,1
170.0,ACTUAL,2620.0,3,4424,6,1,3,0,1191,1,1
232.0,ACTUAL,897.0,3,5779,6,1,3,0,74,4,1
25.0,ACTUAL,2315.0,3,5269,1,0,5,0,804,1,1
38.0,ACTUAL,1076.9030855527424,3,7132,6,1,6,0,1191,2,1
30.0,ACTUAL,883.0,5,9613,6,1,3,0,388,1,1
202.0,ACTUAL,1277.0,3,7126,8,1,6,0,208,3,1
180.0,ACTUAL,1155.0,2,1700,6,1,3,0,37,1,1
216.0,ACTUAL,6544.0,6,6843,3,1,6,0,1191,0,1
200.0,ACTUAL,2619.0,1,6773,6,1,5,0,1191,4,1
109.0,ACTUAL,3405.0,5,5077,6,2,3,0,778,1,1
106.0,ACTUAL,1906.0,3,1889,3,1,6,1,41,4,1
12.0,ACTUAL,30.0,1,4088,6,1,3,2,1191,1,1
50.0,ACTUAL,2060.0,0,1867,6,2,5,1,1080,1,1
2139.0,ACTUAL,1350.0,5,4538,6,1,3,0,37,2,1
40.0,ACTUAL,2831.0,3,5473,6,2,6,0,1115,1,1
114.0,,789.0,3,6313,6,1,7,0,959,0,1
59.0,ACTUAL,4597.0,3,5473,10,2,5,0,782,1,1
66.0,ACTUAL,457.0,3,9451,0,1,6,0,286,3,1
9.0,ACTUAL,685.0,3,4326,1,0,3,0,283,1,1
102.0,ACTUAL,1734.0,4,2973,6,1,6,0,1163,2,1
38.0,ACTUAL,1136.0,3,1110,6,1,3,0,782,0,1
338.0,ACTUAL,2310.0,5,4037,6,1,6,0,426,0,1
51.0,ACTUAL,762.0,6,7646,6,1,6,0,1191,1,1
210.0,ACTUAL,396.0,5,3727,6,1,3,0,1191,2,1
180.0,ACTUAL,334.0,5,5727,6,1,7,0,1191,4,1
27.0,ACTUAL,426.0,3,8453,8,0,3,0,205,1,1
24.0,ACTUAL,701.0,4,5104,6,1,6,0,1191,4,1
306.0,ACTUAL,1217.0,3,3937,0,1,6,1,782,3,1
103.0,ACTUAL,550.0,1,8564,6,1,3,0,208,0,1
59.0,ACTUAL,1698.0,6,3937,6,0,5,1,421,1,1
89.0,ACTUAL,1734.0,3,1574,6,1,6,0,701,2,1
127.0,ACTUAL,2404.0,1,4427,6,0,6,0,701,1,1
112.0,ACTUAL,1431.0,3,4805,1,2,5,2,208,1,1
104.0,ACTUAL,1552.0,5,687,6,1,6,0,778,2,1
4732.0,,2557.0,6,1762,6,1,3,0,778,0,1
55.0,ACTUAL,123.0,1,4067,8,2,6,0,1191,4,1
217.0,ACTUAL,2345.0,5,3093,6,2,3,0,74,1,1
63.0,ACTUAL,1068.0,3,3003,6,2,6,1,701,1,1
12.0,ACTUAL,31.0,1,4101,6,1,3,0,1191,1,1
617.0,ACTUAL,3458.0,5,6905,6,1,3,1,1191,1,1
48.0,ACTUAL,122.0,4,2117,6,1,3,0,453,1,1
1053.0,ACTUAL,679.0,2,8396,1,1,3,0,388,4,1
22.0,ACTUAL,36.0,1,4056,6,2,3,0,74,1,1
600.0,ACTUAL,1127.0,5,2422,6,1,6,1,1191,3,1
2859.0,ACTUAL,1479.0,5,4128,6,1,5,0,37,1,1
135.0,ACTUAL,1705.0,6,5157,9,1,6,0,877,3,1
30.0,ACTUAL,2072.0,3,4560,5,1,6,0,665,0,1
14.0,ACTUAL,26.0,1,4101,6,1,3,0,388,1,1
200.0,ACTUAL,823.0,3,5354,6,1,3,0,208,2,1
23.0,ACTUAL,1076.9030855527424,2,7030,6,2,3,0,31,1,1
9.0,ACTUAL,2102.0,1,8882,6,0,3,0,1080,1,1
41.0,ACTUAL,1095.0,3,6509,1,2,3,0,208,1,1
45.0,ESTIMATED,30.0,1,1764,5,1,8,0,1184,1,1
1442.0,ACTUAL,1217.0,5,1096,6,1,6,0,14,2,1
624.0,ACTUAL,273.0,5,3283,6,1,3,2,1184,0,1
120.0,ESTIMATED,31.0,3,5269,1,2,7,0,362,1,1
24.0,ACTUAL,30.0,1,4056,6,1,3,0,1191,1,1
11404.0,ACTUAL,274.0,5,4852,1,1,3,0,283,3,1
261.0,ACTUAL,739.0,3,6860,6,1,3,0,1191,0,1
55.0,ACTUAL,2585.0,1,2284,6,2,6,0,74,1,1
50.0,ACTUAL,430.0,5,2180,2,2,3,0,208,1,1
258.1383630528429,ESTIMATED,212.0,5,5751,1,1,3,0,1191,1,1
33.0,ACTUAL,2466.0,3,6307,6,2,6,0,1191,1,1
15.0,ACTUAL,1210.0,1,282,6,2,3,0,1191,1,1
9.0,ACTUAL,2647.0,3,4209,8,2,5,0,1151,1,1
207.0,ACTUAL,914.0,6,7555,6,1,6,0,1191,1,1
12.0,ACTUAL,1004.0,2,5156,9,2,6,0,1191,1,1
131.0,ACTUAL,516.0,1,5437,8,1,6,0,782,1,1
48.0,ACTUAL,470.0,1,4167,6,1,3,2,1191,1,1
150.0,ACTUAL,92.0,2,5639,6,2,6,0,1191,1,1
40.0,ACTUAL,762.0,6,9273,6,1,6,1,1191,2,1
70.0,ACTUAL,426.0,6,704,6,1,6,0,1191,0,1
258.1383630528429,ESTIMATED,273.0,5,8596,6,1,3,0,39,0,1
38.0,ACTUAL,2130.0,1,5865,6,0,6,1,1191,1,1
31.0,ACTUAL,1949.0,3,7623,6,2,3,1,255,1,1
33.0,ACTUAL,1035.0,6,6401,6,1,6,0,141,1,1
1196.0,ACTUAL,1400.0,5,2137,6,1,3,0,1191,0,1
600.0,ACTUAL,792.0,5,3143,6,1,6,0,144,3,1
294.0,ACTUAL,4260.0,5,1745,1,1,5,0,208,3,1
100.0,ACTUAL,2162.0,5,2517,3,0,3,0,782,1,1
1561.0,ACTUAL,2283.0,5,2338,6,1,3,0,208,0,1
395.0,ACTUAL,337.0,5,6481,6,1,3,2,37,0,1
60.0,ESTIMATED,396.0,5,3210,6,0,6,0,178,0,1
6.0,ACTUAL,1639.0,0,7890,6,2,6,2,877,1,1
38.0,ACTUAL,933.0,3,7092,6,1,6,0,1191,0,1
473.0,ACTUAL,5056.0,3,5538,6,0,6,0,731,1,1
432.0,ACTUAL,275.0,5,3774,6,1,3,0,1080,0,1
31.0,ACTUAL,2557.0,1,6229,6,1,6,0,421,1,1
12.0,ACTUAL,212.0,1,2768,6,0,3,0,1191,1,1
200.0,ESTIMATED,2284.0,5,3645,6,1,3,0,1191,1,1
95.0,ACTUAL,1561.0,3,1217,6,2,3,0,782,1,1
464.0,ACTUAL,1076.9030855527424,5,2618,6,1,3,0,74,0,1
36.0,ACTUAL,1400.0,3,7984,6,0,3,0,1191,1,1
17.0,ACTUAL,913.0,2,6255,6,0,5,0,782,1,1
64.0,ACTUAL,316.0,1,7353,6,1,3,0,208,2,1
10.0,ACTUAL,120.0,6,2768,6,1,6,2,315,2,1
180.0,ESTIMATED,579.0,5,6129,6,0,6,0,75,1,1
384.0,ACTUAL,595.0,3,4577,6,1,6,1,877,2,1
39.0,ACTUAL,943.0,6,4287,6,1,6,0,208,1,1
90.0,ESTIMATED,30.0,3,5362,3,1,3,0,208,2,1
17.0,ACTUAL,91.0,1,4056,6,1,3,2,1191,1,1
345.0,,215.0,6,4852,1,0,3,0,388,1,1
240.0,ACTUAL,457.0,6,3770,8,1,7,0,954,4,1
404.0,ACTUAL,1076.9030855527424,1,4101,6,1,3,0,388,2,1
69.0,ACTUAL,1093.0,6,877,6,2,6,0,1191,1,1
59.0,ACTUAL,2069.0,3,9450,6,1,5,0,1191,0,1
135.0,ACTUAL,396.0,5,1920,1,1,3,1,1191,0,1
32.0,ACTUAL,184.0,1,2785,1,1,3,0,1191,4,1
19.0,ACTUAL,1492.0,3,3713,6,2,6,0,1191,1,1
35.0,ACTUAL,1760.0,1,9730,6,2,3,0,74,1,1
300.0,ESTIMATED,1642.0,1,2785,0,0,5,0,782,3,1
258.1383630528429,ESTIMATED,1076.9030855527424,6,2701,6,0,3,0,511,1,1
240.0,ACTUAL,396.0,3,239,6,1,3,0,286,2,1
970.0,ACTUAL,1198.0,5,4518,1,1,3,0,37,2,1
12.0,ACTUAL,761.0,1,5269,7,2,6,0,733,1,1
32.0,ACTUAL,1076.9030855527424,3,1060,6,1,3,0,178,0,1
68.0,ACTUAL,1477.0,1,6360,6,0,3,0,283,1,1
7.0,ACTUAL,1660.0,6,675,6,2,6,0,782,1,1
71.0,ACTUAL,425.0,1,4297,6,1,3,0,179,0,1
135.0,ACTUAL,518.0,3,5028,6,1,3,1,37,2,1
2239.0,ACTUAL,2026.0,6,2340,6,1,1,0,877,3,1
171.0,ACTUAL,325.0,5,3248,6,1,3,0,388,2,1
1100.0,,942.0,5,7092,6,0,3,0,776,1,1
30.0,ACTUAL,1216.0,2,6147,6,1,7,0,663,4,1
483.0,ACTUAL,730.0,5,1238,6,1,3,0,1191,0,1
300.0,ESTIMATED,669.0,5,2017,0,0,6,0,208,1,1
124.0,ACTUAL,245.0,6,1574,6,1,3,0,978,0,1
60.0,ACTUAL,3713.0,2,4128,6,1,5,0,1191,1,1
69.0,ACTUAL,670.0,5,3947,6,1,6,0,141,1,1
28.0,ACTUAL,31.0,1,4056,6,1,3,0,837,1,1
63.0,ACTUAL,1064.0,0,3202,6,2,6,1,1191,1,1
597.0,ACTUAL,1736.0,3,2715,3,1,5,0,208,3,1
116.0,ESTIMATED,1076.9030855527424,3,135,6,2,5,0,731,1,1
534.0,,1076.9030855527424,6,2785,6,0,3,0,1191,1,1
142.0,ACTUAL,1673.0,6,2727,0,1,5,1,782,3,1
16.0,ACTUAL,151.0,1,6976,6,1,3,0,1191,1,1
29.0,ACTUAL,1765.0,1,6346,6,2,3,0,1191,1,1
37.0,ACTUAL,1336.0,3,280,6,2,3,0,283,1,1
40.0,ACTUAL,2451.0,3,6307,6,2,6,0,208,1,1
80.0,ACTUAL,396.0,1,9542,6,1,3,0,37,2,1
25.0,ACTUAL,1751.0,2,2666,1,0,6,0,421,1,1
1615.0,ACTUAL,293.0,6,5639,6,1,7,0,364,1,1
51.0,ACTUAL,1076.9030855527424,1,4056,6,1,3,0,1191,1,1
110.0,ACTUAL,335.0,5,1498,6,1,3,0,283,0,1
399.0,ACTUAL,853.0,5,2727,6,1,3,0,37,2,1
21.0,ESTIMATED,853.0,3,2995,6,2,3,2,1191,1,1
21.0,ACTUAL,1245.0,3,4281,6,1,3,0,701,1,1
33.0,ACTUAL,62.0,3,716,1,2,3,0,681,1,1
365.0,ACTUAL,2476.0,5,1060,6,2,3,0,74,1,1
150.0,ACTUAL,2192.0,3,6905,6,1,3,1,388,1,1
4191.0,ACTUAL,2191.0,6,195,6,1,7,0,954,2,1
500.0,,2465.0,5,6129,6,1,6,0,1191,0,1
32.0,ACTUAL,1923.0,3,5833,6,1,5,0,286,1,1
7064.0,ACTUAL,2405.0,5,2039,6,1,3,0,37,4,1
555.0,ACTUAL,4336.0,5,5473,6,1,4,0,41,4,1
51.0,ACTUAL,700.0,3,2427,6,1,3,0,1191,2,1
192.0,ACTUAL,1076.9030855527424,5,8941,6,1,3,0,1191,1,1
35.0,ACTUAL,1479.0,1,7885,1,2,3,2,208,1,1
138.0,,1187.0,3,1701,6,1,3,0,104,1,1
62.0,ACTUAL,61.0,1,4604,6,1,3,2,1191,1,1
12.0,ACTUAL,1059.0,0,4032,6,2,6,0,775,1,1
224.0,ACTUAL,2206.0,3,4310,6,1,3,0,208,0,1
35.0,ACTUAL,1826.0,3,3431,1,2,5,1,534,1,1
6.0,ACTUAL,1065.0,2,5332,1,0,5,0,208,1,1
10.0,ACTUAL,3472.0,1,5473,8,2,5,0,208,1,1
51.0,ACTUAL,122.0,6,8489,9,2,7,2,1191,1,1
30.0,ACTUAL,1812.0,3,4310,1,1,5,0,1080,1,1
9.0,ACTUAL,3277.0,2,8423,6,1,5,0,701,0,1
135.0,ACTUAL,1473.0,3,389,6,1,3,0,1154,0,1
16.0,ACTUAL,1157.0,6,648,6,1,6,0,782,0,1
20.0,ACTUAL,1037.0,2,4743,1,1,6,0,1191,3,1
32.0,ACTUAL,1076.9030855527424,1,427,1,2,5,0,832,1,1
232.0,ACTUAL,945.0,5,8309,6,1,3,0,702,1,1
7.0,ACTUAL,2301.0,2,3945,6,2,5,0,701,1,1
124.0,ACTUAL,364.0,6,1844,6,1,3,0,1191,2,1
400.0,ACTUAL,1461.0,6,1303,3,1,6,0,953,1,1
208.0,ACTUAL,397.0,5,7088,6,1,3,0,1191,0,1
17.0,ACTUAL,914.0,1,584,6,2,6,0,1000,1,1
16.0,ACTUAL,441.0,2,4237,1,0,3,2,208,1,1
84.0,ACTUAL,1643.0,6,4560,6,1,3,0,991,2,1
24.0,ACTUAL,305.0,1,5639,1,0,6,0,1191,1,1
767.0,ACTUAL,1461.0,6,4852,1,0,3,0,463,1,1
45.0,ESTIMATED,2466.0,1,5473,6,0,5,0,804,1,1
150.0,ACTUAL,1187.0,1,1867,1,2,5,1,1191,1,1
20.0,ACTUAL,976.0,3,6000,6,2,6,0,1191,1,1
161.0,ACTUAL,641.0,6,4519,6,1,3,0,1191,1,1
12.0,ACTUAL,1795.0,0,5233,1,0,6,0,1191,1,1
1395.0,ACTUAL,427.0,5,5644,6,1,3,0,1191,0,1
63.0,ACTUAL,1096.0,3,749,1,1,3,0,74,2,1
84.0,ACTUAL,1076.9030855527424,3,8159,1,2,5,0,534,1,1
8.0,ACTUAL,3653.0,3,3840,6,2,6,0,832,1,1
18.0,ESTIMATED,92.0,1,4101,6,1,3,0,1191,0,1
138.0,ACTUAL,3106.0,6,2727,6,2,6,0,837,1,1
143.0,ACTUAL,1734.0,5,6927,0,1,1,2,37,1,1
382.0,ACTUAL,1096.0,5,8563,6,1,1,0,37,1,1
36.0,ACTUAL,2132.0,3,5538,6,0,6,0,362,1,1
31.0,ACTUAL,264.0,1,8467,6,1,3,0,1080,3,1
108.0,ACTUAL,458.0,2,2135,6,1,6,2,1191,2,1
254.0,ACTUAL,334.0,3,9612,6,1,3,0,208,4,1
695.0,ACTUAL,1971.0,5,1060,1,1,3,0,1191,4,1
16.0,ACTUAL,276.0,6,3953,6,0,6,0,1191,1,1
18.0,ACTUAL,1055.0,0,3197,6,2,6,1,804,1,1
30.0,ACTUAL,602.0,6,9380,6,1,6,0,324,0,1
298.0,ACTUAL,1076.9030855527424,6,8755,6,1,3,0,1191,1,1
47.0,ACTUAL,819.0,3,2563,6,2,6,0,441,1,1
437.0,ACTUAL,1032.0,3,4852,1,1,3,0,1191,1,1
60.0,ACTUAL,304.0,6,8657,9,1,6,0,1191,4,1
31.0,ACTUAL,365.0,0,5803,1,1,6,0,1191,3,1
19.0,ACTUAL,1858.0,1,6547,6,0,3,0,733,1,1
671.0,ACTUAL,766.0,5,6374,6,1,3,0,1191,0,1
24.0,ACTUAL,60.0,3,2137,6,1,3,0,1024,4,1
251.0,ACTUAL,1400.0,4,9770,6,1,3,1,37,4,1
27.0,ACTUAL,1076.9030855527424,1,1937,6,2,5,0,534,1,1
2231.0,ACTUAL,4322.0,5,5269,6,1,6,0,1191,1,1
400.0,ACTUAL,813.0,3,5644,1,1,6,0,827,0,1
373.0,,943.0,3,2340,6,1,3,0,776,1,1
75.0,ACTUAL,1613.0,3,4156,6,1,6,0,837,4,1
23.0,ESTIMATED,1076.9030855527424,3,5647,6,2,5,0,731,1,1
10.0,ACTUAL,881.0,2,1060,6,2,6,0,1080,1,1
45.0,ACTUAL,1673.0,5,5727,6,1,5,0,877,2,1
20.0,ACTUAL,59.0,5,4101,6,1,3,2,400,1,1
35.0,ACTUAL,275.0,1,2727,6,1,3,0,208,2,1
49.0,ACTUAL,854.0,1,1461,0,1,6,1,534,1,1
239.0,ACTUAL,517.0,5,3507,6,1,3,1,1191,4,1
647.0,ACTUAL,1614.0,6,9225,3,1,3,0,37,1,1
29.0,ACTUAL,1522.0,1,785,1,0,5,0,1080,1,1
390.0,,2528.0,5,2046,6,1,6,0,1191,0,1
12.0,ACTUAL,1218.0,2,1561,6,2,3,0,1088,1,1
70.0,ACTUAL,822.0,6,782,6,1,6,0,724,0,1
17.0,ACTUAL,2898.0,3,5269,6,2,5,0,74,1,1
48.0,ACTUAL,518.0,1,1060,5,1,6,0,877,4,1
11.0,ACTUAL,762.0,3,7052,6,0,3,0,1080,1,1
120.0,ACTUAL,361.0,3,9225,6,1,6,1,782,3,1
108.0,ACTUAL,1443.0,3,7936,1,1,4,0,208,2,1
48.0,ACTUAL,1249.0,1,584,6,0,3,0,74,1,1
200.0,,731.0,6,7885,6,1,3,2,37,0,1
120.0,ACTUAL,136.0,3,328,6,1,3,0,1191,0,1
20.0,ACTUAL,250.0,1,6351,6,1,3,0,420,1,1
100.0,ACTUAL,578.0,1,7173,1,1,3,0,75,2,1
78.0,ACTUAL,1704.0,2,430,6,1,5,0,782,1,1
10.0,ACTUAL,1411.0,3,365,6,1,6,1,75,1,1
17.0,ACTUAL,123.0,6,1011,6,0,3,0,208,1,1
30.0,ACTUAL,485.0,1,6957,6,2,3,0,556,1,1
81.0,ACTUAL,182.0,3,9893,6,1,6,0,837,4,1
6.0,ACTUAL,517.0,5,254,6,1,6,0,1079,1,1
100.0,ACTUAL,1070.0,6,5688,6,1,3,0,1080,0,1
48.0,ACTUAL,912.0,3,7885,6,1,6,2,778,1,1
120.0,ACTUAL,90.0,1,4056,6,1,3,0,1158,1,1
20.0,ACTUAL,181.0,1,4056,1,1,3,2,954,1,1
211.0,ACTUAL,426.0,5,9830,6,1,3,0,1191,0,1
236.0,ACTUAL,731.0,6,2093,3,1,7,0,1191,0,1
32.0,ACTUAL,1076.9030855527424,3,2340,1,2,5,0,782,1,1
880.0,,1035.0,5,4837,9,1,5,1,37,0,1
1205.0,ACTUAL,365.0,5,2408,6,1,3,0,208,2,1
271.0,ACTUAL,304.0,5,9747,6,1,3,0,1191,0,1
80.0,,305.0,3,6746,6,1,6,0,1191,1,1
403.0,ACTUAL,245.0,5,6843,6,1,3,0,37,4,1
65.0,ACTUAL,122.0,5,5248,3,1,3,0,1191,1,1
76.0,ACTUAL,1004.0,1,6346,6,1,3,0,74,1,1
60.0,ACTUAL,29.0,1,4056,6,1,3,0,804,3,1
147.0,ACTUAL,2166.0,3,9682,6,1,3,0,1191,1,1
101.0,ACTUAL,1430.0,0,749,0,1,6,0,589,1,1
141.0,ACTUAL,1551.0,6,3259,6,1,3,0,37,0,1
17.0,ACTUAL,2184.0,1,1442,6,2,3,0,1080,1,1
0.0,,1076.9030855527424,1,4345,6,2,6,0,782,0,1
32.0,ACTUAL,304.0,6,3271,6,1,6,0,1191,4,1
62.0,ACTUAL,184.0,1,4101,6,1,3,0,1191,1,1
15.0,ACTUAL,489.0,6,5624,6,2,6,1,1115,1,1
114.0,ACTUAL,1520.0,5,7424,1,1,3,0,1191,2,1
400.0,,608.0,4,8446,0,1,1,0,731,1,1
160.0,ACTUAL,1076.9030855527424,6,5716,5,1,3,0,208,1,1
215.0,ACTUAL,1035.0,6,1461,6,1,3,0,1191,1,1
46.0,ACTUAL,1076.9030855527424,2,1351,6,2,5,0,208,1,1
71.0,ACTUAL,1474.0,1,9088,6,2,3,0,388,1,1
50.0,,1076.9030855527424,1,3947,6,2,5,0,208,1,1
28.0,ACTUAL,214.0,1,2079,6,1,3,0,74,1,1
58.0,ACTUAL,2315.0,5,5151,9,1,7,0,1191,1,1
160.0,ACTUAL,1308.0,3,5728,6,0,6,0,1191,1,1
459.0,ACTUAL,3956.0,5,7094,6,2,3,0,74,1,1
160.0,ACTUAL,1703.0,3,821,1,1,5,0,208,1,1
9.0,ACTUAL,1157.0,2,8586,6,2,6,0,208,1,1
88.0,ACTUAL,1736.0,2,8651,6,1,5,0,702,4,1
46.0,ACTUAL,153.0,1,4056,6,1,3,2,1191,1,1
419.0,ACTUAL,1521.0,4,5889,6,1,3,0,62,2,1
27.0,ACTUAL,700.0,1,9608,1,1,3,0,388,1,1
406.0,ACTUAL,730.0,5,7984,6,1,3,0,74,0,1
1370.0,ACTUAL,1187.0,6,7708,6,1,3,1,837,1,1
200.0,ACTUAL,426.0,3,8835,1,1,3,0,1191,2,1
200.0,ACTUAL,882.0,6,4172,6,1,6,0,1191,1,1
10.0,ACTUAL,1103.0,5,8722,6,2,3,0,401,1,1
506.0,ACTUAL,59.0,5,8599,6,1,3,0,1080,2,1
105.0,ACTUAL,762.0,5,9375,6,1,6,0,1191,2,1
15.0,ACTUAL,488.0,6,3947,6,2,6,0,141,1,1
161.0,ACTUAL,215.0,3,2402,6,1,3,0,208,2,1
600.0,ACTUAL,214.0,5,5624,6,1,3,0,37,0,1
398.0,ACTUAL,1095.0,6,2967,6,1,3,0,283,2,1
157.0,ACTUAL,1939.0,5,2563,6,1,3,0,28,2,1
300.0,ACTUAL,329.0,3,9901,1,1,3,0,388,2,1
48.0,ACTUAL,1035.0,3,6606,6,2,6,0,466,1,1
55.0,ESTIMATED,1076.9030855527424,3,5780,6,2,6,0,1191,1,1
11.0,ACTUAL,274.0,1,9734,6,1,3,0,208,2,1
63.0,ACTUAL,4800.0,1,5269,6,0,6,0,1191,1,1
100.0,ACTUAL,2344.0,3,6843,3,1,6,0,1191,3,1
71.0,ACTUAL,92.0,1,9613,6,1,3,0,1191,1,1
101.0,ACTUAL,1216.0,5,1144,6,1,5,0,208,0,1
29.0,ACTUAL,2223.0,5,3185,9,0,6,0,1191,3,1
38.0,ACTUAL,1008.0,1,1701,1,2,3,0,208,1,1
462.0,ACTUAL,1160.0,3,6057,6,1,3,0,37,2,1
72.0,ACTUAL,1582.0,3,446,6,1,3,0,1191,1,1
38.0,ACTUAL,1734.0,3,5269,6,2,3,0,388,1,1
25.0,ACTUAL,1675.0,2,2557,1,1,3,0,149,1,1
16.0,ACTUAL,30.0,1,4101,6,1,3,0,208,0,1
60.0,ACTUAL,543.0,1,8561,1,1,5,0,729,0,1
6.0,ACTUAL,1359.0,3,9582,6,2,3,0,1191,1,1
84.0,ACTUAL,215.0,1,4101,6,1,3,2,1191,3,1
338.0,ACTUAL,1461.0,6,1600,6,2,3,0,74,1,1
44.0,ACTUAL,1096.0,1,4056,6,1,1,0,804,0,1
208.0,ACTUAL,1704.0,5,2727,6,1,6,0,1191,0,1
40.0,ACTUAL,488.0,5,6813,6,1,6,0,1191,3,1
16.0,ACTUAL,2008.0,5,8917,6,1,1,0,877,2,1
16.0,ACTUAL,2570.0,1,5780,6,2,6,0,702,1,1
71.0,ACTUAL,1076.9030855527424,3,4578,6,1,3,0,1191,0,1
47.0,ACTUAL,884.0,1,8907,6,2,3,0,1191,1,1
17.0,ACTUAL,1143.0,1,6104,6,2,5,0,208,1,1
1000.0,ACTUAL,425.0,6,3205,6,1,7,1,1191,2,1
62.0,ACTUAL,349.0,6,9919,6,2,3,0,1191,1,1
